"BatchID","Fish Serial Number","Stomach Collection","Stomach Weight","Stomach Fullness","Notes","Fullness comments"
44,"HIPP1247",0,,0.00,"empty",
44,"HIPP1248",0,,,"crust residue incl 2 Thysanoessa eyes + 2 other cmpd eyes",
44,"HIPP1249",0,,2.00,"1 E. triacantha, small amt residue",
44,"HIPP1250",0,,0.00,"empty",
44,"HIPP1251",0,,2.00,"v small amt residue",
44,"HIPP1252",0,,2.00,"1 shrimp-shaped crust (part regurgitated), 2 copepods, small amt residue",
44,"HIPP1253",0,,0.00,"empty",
44,"HIPP1254",0,,,"crust residue incl 1 Thysanoessa eye",
44,"HIPP1255",0,,,"1 Thysanoessa, 1 amphipod",
44,"HIPP1256",0,,0.00,"empty",
44,"HIPP1257",0,,2.00,"v small amt residue",
44,"HIPP1258",0,,2.00,"v small amt residue, 1 fish scale",
44,"HIPP1259",0,,,"1 copepod",
44,"HIPP1260",0,,2.00,"1 Thysanoessa, 1 shrimp-shaped crust, small amt residue",
44,"HIPP1261",0,,,"1 euphausid",
44,"HIPP1262",0,,,"1 decapod, small amt crust residue",
44,"HIPP1263",0,,0.00,"empty",
44,"HIPP1264",0,,0.00,"empty",
44,"HIPP1265",0,,2.00,"small amt residue",
44,"HIPP1266",0,,,"2 decapods, 1 euphausid, residue incl 2 cmpd eyes",
44,"HIPP1267",0,,0.00,"empty",
44,"HIPP1268",0,,,"1 Thysanoessa, residue, 1 chaetognath",
44,"HIPP1269",0,,,"2 Thysanoessa, 1 ostracod",
44,"HIPP1270",0,,,"1 Thysanoessa",
44,"HIPP1271",0,,2.00,"1 euphausid, small amt residue",
44,"HIPP1272",0,,,"1 Thysanoessa, 1 copepod, crust residue",
44,"HIPP1273",0,,0.00,"empty",
44,"HIPP1274",0,,,"1 decapod, 1 copepod",
44,"HIPP1275",0,,,"1 euphausid, 1 copepod",
44,"HIPP1276",0,,2.00,"v small amt residue",
44,"HIPP1277",0,,,"1 amphipod, lge amt crust residue",
44,"HIPP1278",0,,,"1 decapod (?), 1 copepod, residue",
44,"HIPP1279",0,,0.00,"empty",
44,"HIPP1280",0,,,"1 Thysanoessa","wt of euphausids incl E triacantha 0.042 g"
44,"HIPP1281",0,,,,
44,"HIPP1282",0,,,,
44,"HIPP1283",0,,,,
44,"HIPP1284",0,,,,
44,"HIPP1285",0,,,,
44,"HIPP1286",0,,,,
44,"HIPP1287",0,,,,
44,"HIPP1288",0,,,,
44,"HIPP1289",0,,,,
44,"HIPP1290",0,,,,
44,"HIPP1291",0,,,,
44,"HIPP1292",0,,,,
44,"HIPP1293",0,,,,
44,"HIPP1294",0,,,,
44,"HIPP1295",0,,,,
44,"HIPP1296",0,,,,
44,"HIPP1297",0,,,,
44,"HIPP1298",0,,,,
44,"HIPP1299",0,,,,
44,"HIPP1300",0,,,,
44,"HIPP1301",0,,,,
44,"HIPP1302",0,,,,
44,"HIPP1303",0,,,,
44,"HIPP1304",0,,,,
44,"HIPP1305",0,,,,
44,"HIPP1306",0,,,,
44,"HIPP1307",0,,,,
44,"HIPP1308",0,,,,
44,"HIPP1309",0,,,,
44,"HIPP1310",0,,,,
44,"HIPP1311",0,,,,
44,"HIPP1312",0,,,,
44,"HIPP1313",0,,,,
44,"HIPP1314",0,,,,
44,"HIPP1315",0,,,,
44,"HIPP1316",0,,,,
44,"HIPP1317",0,,,,
44,"HIPP1318",0,,,,
44,"HIPP1319",0,,,,
44,"HIPP1320",0,,,,
44,"HIPP1321",0,,,,
44,"HIPP1322",0,,,,
44,"HIPP1323",0,,,,
44,"HIPP1324",0,,,,
44,"HIPP1325",0,,,,
44,"HIPP1326",0,,,,
44,"HIPP1327",0,,,,
44,"HIPP1328",0,,,,
44,"HIPP1329",0,,,,
44,"HIPP1330",0,,,,
44,"HIPP1331",0,,,,
44,"HIPP1332",0,,,,
44,"HIPP1333",0,,,,
44,"HIPP1334",0,,,,
44,"HIPP1335",0,,,"last 7 fish too damaged to get lengths",
44,"HIPP1336",0,,,"whole fish retained",
44,"HIPP1337",0,,,"whole fish retained",
44,"HIPP1338",0,,,"whole fish retained",
44,"HIPP1339",0,,,"whole fish retained",
44,"HIPP1340",0,,,"whole fish retained",
44,"HIPP1341",0,,,"whole fish retained",
44,"HIPP1342",0,,,"whole fish retained",
44,"HIPP1343",0,,,"11 copepods, remains 2Thysanoessa, 3 unident euphausids, residue",
44,"HIPP1344",0,,,"2 copepods, 1 decapod, 1 Thysanoessa, crust residue incl 6 cmpd eyes",
44,"HIPP1345",0,,,"1 Thysanoessa, 1 euphausid (unident), 2 copepods, crust residue incl 4 Thysanoessa eyes",
44,"HIPP1346",0,,,"5 copepods, 1 amphipod, 2 Thysanoessa, crust residue",
44,"HIPP1347",0,,,"1 amphipod, 5 Thysanoessa, 3 copepods, 2 tiny shrimpy things",
44,"HIPP1348",0,,,"1decapod, 8 copepods, 1 amphipod, 3 Thysanoessa, 1 euphausid, crust residue incl 8 cmpd eyes",
44,"HIPP1349",0,,,"4 copepods, 1 gastropod, 7 gastropod umbos(?), 1 amphipod, crust residue incl 4 Tysanoessa eyes + 2 eyes of small shrimpy things",
44,"HIPP1350",0,,,"3 euphausids, 1 amphipod, 2 copepods, 1 ostracod, residue",
44,"HIPP1351",0,,,"3 copepods, 2 Thysanoessa, 2 euphausids, 1 amphipod, crust residue, 1 gastropod",
44,"HIPP1352",0,,,"1 Thysanoessa, 1 euphausid, 5 copepods, crust residue incl 2 Thys + 8 cmpd eyes",
44,"HIPP1353",0,,,"14 copepods, 5 Thys, 1 euphausid, 4 amphipods, 1 gastropod, residue",
44,"HIPP1354",0,,,"1 decapod, crust residue incl 2 Thys + 9 cmpd eyes",
44,"HIPP1355",0,,,"residue incl 2 shrimpy bodies + 2 cmpd eyes",
44,"HIPP1356",0,,,"3 Thysanoessa, 9 decapods, 1 copepod, crust residue incl 15 cmpd eyes, 1 fish scale",
44,"HIPP1357",0,,,"3 euphausids, 5 copepods, crust mush incl 4 Thys + 20 cmpd eyes",
44,"HIPP1358",0,,,"1 gastropod, 2 Thysanoessa, 3 amphipods, 3 euphausids, 3 copepods, crust residue incl 2 Thys + 4 cmpd eyes",
44,"HIPP1359",0,,,"3 Thysaoessa, 4 copepods, 4 gastropods, crust residue incl 4 Thys + 16 cmpd eyes",
44,"HIPP1360",0,,,"1 Thysanoessa, 10 copepods, residue of shrimpy things incl 20 cmpd eyes",
44,"HIPP1361",0,,0.00,"empty",
44,"HIPP1362",0,,0.00,"empty",
44,"HIPP1363",0,,,,
44,"HIPP1364",0,,,"amorphous residue",
44,"HIPP1365",0,,,"2 copepods, 1 ostracod, crust residue",
44,"HIPP1366",0,,0.00,"empty",
44,"HIPP1367",0,,0.00,"empty",
44,"HIPP1368",0,,0.00,"empty",
44,"HIPP1369",0,,0.00,"empty",
44,"HIPP1370",0,,0.00,"empty",
44,"HIPP1371",0,,,"no stomach",
44,"HIPP1372",0,,,"1Thysanoessa, 6 copepods, residue incl 1 Thys eye",
44,"HIPP1373",0,,,"3 copepods, residue",
44,"HIPP1374",0,,,"1 E. vallentini, 1 unid euphausid (damaged)",
44,"HIPP1375",0,,,"12 euphausids (Thysanoessa?)",
44,"HIPP1376",0,,,"1 Thysanoessa, 1 copepod",
44,"HIPP1377",0,,,"3 Thysasnoessa, 3 copepods + residue",
44,"HIPP1378",0,,2.00,"small amt residue",
44,"HIPP1379",0,,,"3 Thysanoessa, 1 ostracod, 5 copepods, residue",
44,"HIPP1380",0,,,"2 copepods, 1 Thysanoessa, residue",
44,"HIPP1381",0,,,"6 copepods, residue",
44,"HIPP1382",0,,,"6 copepods, residue",
44,"HIPP1383",0,,,"2 Thysanoessa, 5 copepods, residue",
44,"HIPP1384",0,,,"2 Thysanoessa, 1 euphausid, 5 copepods + residue",
44,"HIPP1385",0,,,"3 copepods, 1 euphausid",
44,"HIPP1386",0,,,"8 copepods, residue incl 4 euphausid eyes",
44,"HIPP1387",0,,,"residue incl 2 euphausid eyes",
44,"HIPP1388",0,,,"2 copepods, residue",
44,"HIPP1389",0,,2.00,"1 copepod, small amt residue incl 2 euphausid eyes",
44,"HIPP1390",0,,,"14 copepods, 1 Thysanoessa, residue incl 2 euphausid eyes",
44,"HIPP1391",0,,,"2 copepods, residue",
44,"HIPP1392",0,,,"6 copepods, 1 Thysanoessa, 1 ostracod, residue",
44,"HIPP1393",0,,,"1 amphipod, 2 copepods, residue",
44,"HIPP1394",0,,,"5 copepods, 1 euphausid, residue incl 4 euphausid eyes",
44,"HIPP1395",0,,,"3 Thysanoessa, 3 ostracods, residue",
44,"HIPP1396",0,,,"1 Thysanoessa, 3 copepods, residue incl 1 euphausid eye",
44,"HIPP1397",0,,2.00,"small amt residue",
44,"HIPP1398",0,,,"2 Thysanoessa, 1 unident euphausid (part), 2 copepods, residue",
44,"HIPP1399",0,,2.00,"4 copepods, 1 euphausid (part), v small amt residue",
44,"HIPP1400",0,,,"1 copepod, residue",
44,"HIPP1401",0,,2.00,"small amt residue",
44,"HIPP1402",0,,,"1 euphausid, 8 copepods, residue",
44,"HIPP1403",0,,,"1 Thysanoessa, 6 copepods, residue",
44,"HIPP1404",0,,,"1 copepod",
44,"HIPP1405",0,,,"6 copepods, residue",
44,"HIPP1406",0,,,"2 euphausids",
44,"HIPP1407",0,,,"1 Thysanoessa, 1 ostracod, residue incl 1euphausid eye",
44,"HIPP1408",0,,,"1 decapod, 4 copepods, residue",
44,"HIPP1409",0,,,"6 copepods, residue",
44,"HIPP1410",0,,,"1 decapod, 12 copepods, residue",
45,"HIPP1411",0,,,"3 euphausids, 1 amphipod, 13 pteropods/gastropods?",
45,"HIPP1412",0,,,"1 copepod, residue incl 1 euphausid eye",
45,"HIPP1413",0,,,"5 copepods, residue incl 2 euphausid eyes",
45,"HIPP1414",0,,,"2 euphausids, 2 copepods, 2 pteropods?",
45,"HIPP1415",0,,,"8 copepods, residue",
45,"HIPP1416",0,,,"16 copepods, residue incl 1 euphausid eye",
45,"HIPP1417",0,,,"5 copepods, residue incl 6 euphausid eyes",
45,"HIPP1418",0,,,"1 euphausid",
45,"HIPP1419",0,,,"9 copepods, 1 amphipod, residue incl 2 euphausid eyes",
45,"HIPP1420",0,,,"4 copepods, 1 pteropod?, residue",
45,"HIPP1421",0,,,"3 copepods, 1 euphausid",
45,"HIPP1422",0,,,"3 copepods, 1 euphausid",
45,"HIPP1423",0,,,"6 copepods, 2 euphausids",
45,"HIPP1424",0,,,"2 copepods, 2 euphausids",
45,"HIPP1425",0,,,"3 copepods, residue",
45,"HIPP1426",0,,,"4 copepods, residue incl 2 euphausid eyes",
45,"HIPP1427",0,,,"9 copepods",
45,"HIPP1428",0,,,"9 copepods, 1 euphausid",
45,"HIPP1429",0,,,"4 copepods, 1 gastropod, 1 amphipod, 1 pteropod?",
45,"HIPP1430",0,,,"1 pteropod?, crust residue",
45,"HIPP1431",0,,,"9 copepods",
45,"HIPP1432",0,,,"3 copepods, residue incl 2 euphausid eyes",
45,"HIPP1433",0,,,"11 copepods",
45,"HIPP1434",0,,,"10 copepods, 1 euphausid",
45,"HIPP1435",0,,,"13 copepods",
45,"HIPP1436",0,,,"6 copepods, residue",
45,"HIPP1437",0,,0.00,"empty",
45,"HIPP1438",0,,,"2 copepods, residue",
45,"HIPP1439",0,,,"6 copepods, residue",
45,"HIPP1440",0,,,"5 copepods, residue",
45,"HIPP1441",0,,,"3 copepods, residue",
45,"HIPP1442",0,,,"5 copepods, residue",
45,"HIPP1443",0,,,"4 copepods",
45,"HIPP1444",0,,,"7 copepods, residue",
45,"HIPP1445",0,,,"3 copepods, residue",
45,"HIPP1446",0,,,"residue",
45,"HIPP1447",0,,,"residue",
45,"HIPP1448",0,,,"6 copepods, 1 amphipod, residue",
45,"HIPP1449",0,,,"13 copepods, residue incl 4 euphausid eyes",
45,"HIPP1450",0,,,"3 copepods",
45,"HIPP1451",0,,,"2 copepods, 1 euphausid",
45,"HIPP1452",0,,,"2 copepods",
45,"HIPP1453",0,,,"1 copepod",
45,"HIPP1454",0,,,"1 copepod",
45,"HIPP1455",0,,,"2 copepods",
45,"HIPP1456",0,,,"whole fish retained",
45,"HIPP1457",0,,,"residue incl copepod, euphausid (including Thysanoessa) + pteropod remains",
45,"HIPP1458",0,,,"11 copepods, 1 euphausid, 1 TST, 2 gastropods + residue incl copepod remains + 2 TST eyes",
45,"HIPP1459",0,,,"2 euphausids (Thysanoessa), 3 copepods, 1 TST + residue incl copepod remains + 12 TST eyes",
45,"HIPP1460",0,,,"whole fish retained",
45,"HIPP1461",0,,,"whole fish retained",
45,"HIPP1462",0,,,"3 copepods + residue incl 2 euphausid eyes + copepod remains",
45,"HIPP1463",0,,,"whole fish retained",
45,"HIPP1464",0,,,"1 mysid + residue incl copepod, euphausid, pteropod remains",
45,"HIPP1465",0,,,"whole fish retained",
45,"HIPP1466",0,,,"residue incl 4 Thys + 4 cmpd eyes, 2 shrimpy bodies, 2 fish scales",
45,"HIPP1467",0,,,"4 amphipods, 5 copepods, 1 chaetognath, 1 shrimpy body, residue incl 1 fish scale",
45,"HIPP1468",0,,,"8 Thysanoessa, 1 larval fish, crust residue",
45,"HIPP1469",0,,,"1 E.vallentini, residue",
45,"HIPP1470",0,,,"8 copepods, 4 Thysanoessa, 1 amphipod, residue incl 8 cmpd eyes",
45,"HIPP1471",0,,,"5 copepods, 1 decapod, 2 amphipods, residue incl 6 Thys + 8 cmpd eyes",
45,"HIPP1472",0,,,"5 copepods, 1 amphipod, 1 decapod, 2 euphausids, residue incl 4 Thys eyes",
45,"HIPP1473",0,,,"17 copepods, 1 euphausid, residue incl 8 euphausid eyes",
45,"HIPP1474",0,,,"4 copepods, residue incl 6 cmpd eyes",
45,"HIPP1475",0,,,"8 Thysanoessa, 2 amphipods, 4 copepods, 1 fish scale, residue incl 8 cmpd eyes",
45,"HIPP1476",0,,,"4 copepods, 1 amphipod, 1 euphausid, crust residue incl 2 Thys eyes",
45,"HIPP1477",0,,,"whole fish retained for reference",
45,"HIPP1478",0,,,"1 Thysanoessa, 9 copepods, 1 amphipod, 1 fish scale, residue incl 10 Thys + 14 euphausid eyes",
45,"HIPP1479",0,,,"4 copepods, 1 euphausid, residue incl 5 Thys + 2 euphausid eyes",
45,"HIPP1480",0,,,"9 Thysanoessa, 1 amphipod, 2 non-Thys euphausids, 5 copepods, residue",
45,"HIPP1481",0,,,"2 amphipods, 1 copepod, 7 fish scales, residue incl 1 euphausid eye",
45,"HIPP1482",0,,,"5 amphipods, 10 copepods, 2 Thysanoessa, residue incl 5 euphausid eyes",
45,"HIPP1483",0,,,,
45,"HIPP1484",0,,,,
45,"HIPP1485",0,,,,
45,"HIPP1486",0,,,,
45,"HIPP1487",0,,,,
45,"HIPP1488",0,,,,
45,"HIPP1489",0,,,"2 euphausids; 1 copepod",
45,"HIPP1490",0,,0.00,"empty",
45,"HIPP1491",0,,0.00,"empty",
45,"HIPP1492",0,,,"mush incl. 2 copepods; 1 euphausid",
45,"HIPP1493",0,,,"mush incl 1 euphausid; 1 copepod",
45,"HIPP1494",0,,,"mush incl. 1 ostracod; copepod(s)",
45,"HIPP1495",0,,,"1 euphausid; 1 copepod; mush incl 4 euphausid eyes",
45,"HIPP1496",0,,,"mush incl. 1 euphausid; 5 copepods",
45,"HIPP1497",0,,,"2 euphausids",
45,"HIPP1498",0,,,"mush: looks like copepod remains",
45,"HIPP1499",0,,,"2 copepods; 1 euphausid",
45,"HIPP1500",0,,,"mush incl. 1 euphausid; 1 ostracod; =1 copepod",
45,"HIPP1501",0,,,"3 euphausids; 1 copepod",
45,"HIPP1502",0,,,"3 copepods",
45,"HIPP1503",0,,,"1 euphausid; mush incl. 4 euphausid eyeballs","parasite in gut wall"
45,"HIPP1504",0,,,"mush incl. 1 euphausid eyeball",
45,"HIPP1505",0,,,"crustacean mush incl 2 copepods",
49,"HIPP1506",0,,,"whole fish retained",
49,"HIPP1507",0,,,"residue incl 1 dark cmpd eye",
49,"HIPP1508",0,,,"7 copepods, 1 amphipod, 1 Thysanoessa, residue",
49,"HIPP1509",0,,2.00,"v small amt residue",
49,"HIPP1510",0,,,"residue: looks like euphausid remains",
49,"HIPP1511",0,,,"residue",
49,"HIPP1512",0,,,"2 copepods, residue",
49,"HIPP1513",0,,2.00,"small amt residue",
49,"HIPP1514",0,,,"1 copepod, 1 gastropod",
49,"HIPP1515",0,,,"3 copepods, residue incl 2 tiny cmpd eyes",
49,"HIPP1516",0,,,,
49,"HIPP1517",0,,0.00,"empty",
49,"HIPP1518",0,,0.00,"empty",
49,"HIPP1519",0,,0.00,"empty",
49,"HIPP1520",0,,,"27 copepods",
49,"HIPP1521",0,,,"residue incl 2 euphausid eyes",
50,"HIPP1522",0,,,"7 copepods",
50,"HIPP1523",0,,,"inident residue",
50,"HIPP1524",0,,2.00,"v small amt residue",
50,"HIPP1525",0,,2.00,"v small amt residue",
50,"HIPP1526",0,,2.00,"v small amt residue",
50,"HIPP1527",0,,2.00,"v small amt residue",
50,"HIPP1528",0,,,"3 copepods, 1 euphausid",
50,"HIPP1529",0,,2.00,"small amt residue",
50,"HIPP1530",0,,0.00,"empty",
50,"HIPP1531",0,,2.00,"v small amt residue",
50,"HIPP1532",0,,,"5 copepods",
50,"HIPP1533",0,,0.00,"empty",
50,"HIPP1534",0,,,"residue incl remains 1 gastropod",
50,"HIPP1535",0,,,"residue incl remains 1 gastropod",
50,"HIPP1536",0,,,"1 copepod + residue",
50,"HIPP1537",0,,2.00,"v small amt residue",
50,"HIPP1538",0,,2.00,"small amt residue",
50,"HIPP1539",0,,,"3 copepods + residue",
50,"HIPP1540",0,,,"2 tiny amphipods, 1 gastropod + residue",
50,"HIPP1541",0,,,"1 decapod + residue",
50,"HIPP1542",0,,,"residue",
50,"HIPP1543",0,,,"5 copepods, 1 tiny amphipod + residue incl 1 cmpd eye",
50,"HIPP1544",0,,,"crust residue incl 2 cmpd eyes",
50,"HIPP1545",0,,,"unident residue",
50,"HIPP1546",0,,0.00,"empty",
50,"HIPP1547",0,,2.00,"small amt residue",
50,"HIPP1548",0,,,"3 copepods",
50,"HIPP1549",0,,2.00,"small amt residue (poss remains 1 copepod)",
50,"HIPP1550",0,,,"4 copepods",
50,"HIPP1551",0,,,"3 copepods + residue",
50,"HIPP1552",0,,,"1 copepod + residue",
50,"HIPP1553",0,,,"1 copepod, 1 shrimpy thing + residue",
50,"HIPP1554",0,,,"7 copepods + residue (prob copepod)",
50,"HIPP1555",0,,,"1 copepod + residue (incl gastropod remains)",
50,"HIPP1556",0,,,"1 copepod, 1 gastropod, 1 tiny shrimpy thing",
50,"HIPP1557",0,,,"4 copepods + residue",
50,"HIPP1558",0,,2.00,"small amt residue",
50,"HIPP1559",0,,,,
50,"HIPP1560",0,,,,
50,"HIPP1561",0,,,,"total weight last 3 fish (badly , bits miss"
50,"HIPP1562",0,,0.00,"empty",
50,"HIPP1563",0,,,"residue",
50,"HIPP1564",0,,,"remains 1 Thysanoessa + residue incl 2 cmpd eyes",
50,"HIPP1565",0,,,,
50,"HIPP1566",0,,0.00,"empty",
50,"HIPP1567",0,,,"residue",
50,"HIPP1568",0,,0.00,"empty",
50,"HIPP1569",0,,0.00,"empty",
50,"HIPP1570",0,,0.00,"empty",
50,"HIPP1571",0,,0.00,"empty",
50,"HIPP1572",0,,1.00,"tiny amt residue",
50,"HIPP1573",0,,0.00,"empty",
50,"HIPP1574",0,,0.00,"empty",
50,"HIPP1575",0,,0.00,"empty",
50,"HIPP1576",0,,0.00,"empty",
50,"HIPP1577",0,,0.00,"empty",
50,"HIPP1578",0,,0.00,"empty",
50,"HIPP1579",0,,0.00,"empty",
50,"HIPP1580",0,,0.00,"empty",
50,"HIPP1581",0,,0.00,"empty",
50,"HIPP1582",0,,2.00,"small amt residue",
50,"HIPP1583",0,,0.00,"empty",
50,"HIPP1584",0,,2.00,"v small amt residue",
50,"HIPP1585",0,,0.00,"empty",
50,"HIPP1586",0,,0.00,"empty",
50,"HIPP1587",0,,0.00,"empty",
50,"HIPP1588",0,,0.00,"empty",
50,"HIPP1589",0,,2.00,"v small amt residue",
50,"HIPP1590",0,,0.00,"empty",
50,"HIPP1591",0,,0.00,"empty",
50,"HIPP1592",0,,0.00,"empty",
50,"HIPP1593",0,,0.00,"empty",
50,"HIPP1594",0,,0.00,"empty",
50,"HIPP1595",0,,0.00,"empty",
50,"HIPP1596",0,,0.00,"empty",
50,"HIPP1597",0,,0.00,"empty",
50,"HIPP1598",0,,0.00,"empty",
50,"HIPP1599",0,,0.00,"empty",
50,"HIPP1600",0,,0.00,"empty",
50,"HIPP1601",0,,0.00,"empty",
50,"HIPP1602",0,,0.00,"empty",
50,"HIPP1603",0,,0.00,"empty",
50,"HIPP1604",0,,0.00,"empty",
50,"HIPP1605",0,,0.00,"empty",
50,"HIPP1606",0,,0.00,"empty",
50,"HIPP1607",0,,0.00,"empty",
50,"HIPP1608",0,,0.00,"empty",
50,"HIPP1609",0,,0.00,"empty",
50,"HIPP1610",0,,0.00,"empty",
50,"HIPP1611",0,,0.00,"empty",
50,"HIPP1612",0,,0.00,"empty",
50,"HIPP1613",0,,0.00,"empty",
50,"HIPP1614",0,,0.00,"empty",
50,"HIPP1615",0,,0.00,"empty",
50,"HIPP1616",0,,,,
50,"HIPP1617",0,,,,
50,"HIPP1618",0,,,,
50,"HIPP1619",0,,,,
50,"HIPP1620",0,,,,
50,"HIPP1621",0,,,,
50,"HIPP1622",0,,,,
50,"HIPP1623",0,,,,
50,"HIPP1624",0,,,,
50,"HIPP1625",0,,,,
50,"HIPP1626",0,,,,
50,"HIPP1627",0,,,,
50,"HIPP1628",0,,,,
50,"HIPP1629",0,,,,
50,"HIPP1630",0,,,,
50,"HIPP1631",0,,,,
50,"HIPP1632",0,,,,
50,"HIPP1633",0,,,,
50,"HIPP1634",0,,,,
50,"HIPP1635",0,,,,
50,"HIPP1636",0,,,,
50,"HIPP1637",0,,,,
50,"HIPP1638",0,,,,
50,"HIPP1639",0,,,,
50,"HIPP1640",0,,,,
50,"HIPP1641",0,,,,
50,"HIPP1642",0,,,,
50,"HIPP1643",0,,,,
50,"HIPP1644",0,,,,
50,"HIPP1645",0,,,,
50,"HIPP1646",0,,,,
50,"HIPP1647",0,,,,
50,"HIPP1648",0,,,,
50,"HIPP1649",0,,,,
50,"HIPP1650",0,,,,
50,"HIPP1651",0,,,,
50,"HIPP1652",0,,,,
50,"HIPP1653",0,,,,
50,"HIPP1654",0,,,,
50,"HIPP1655",0,,,,
50,"HIPP1656",0,,,,
50,"HIPP1657",0,,,"plus13 fish too damaged for individual measurements; total weight 4.18 g",
50,"HIPP1658",0,,,,
51,"HIPP1659",0,,,"1 copepod",
51,"HIPP1660",0,,,"1 copepod; mush",
51,"HIPP1661",0,,2.00,"small amt residue",
51,"HIPP1662",0,,,"1 amphipod; residue",
51,"HIPP1663",0,,,"7 euphausids; 1 amphipod; 1 copepod; 1 ostracod",
51,"HIPP1664",0,,,"6 amphipods; 1 gastropod; 2 copepods; 1 euphausid",
51,"HIPP1665",0,,0.00,"empty",
51,"HIPP1666",0,,0.00,"empty",
51,"HIPP1667",0,,0.00,"empty",
51,"HIPP1668",0,,,"crustacean mush incl. =3 copepods",
51,"HIPP1669",0,,0.00,"empty",
51,"HIPP1670",0,,0.00,"empty",
51,"HIPP1671",0,,0.00,"empty",
51,"HIPP1672",0,,0.00,"empty",
51,"HIPP1673",0,,0.00,"empty",
51,"HIPP1674",0,,0.00,"empty",
51,"HIPP1675",0,,0.00,"empty",
51,"HIPP1676",0,,0.00,"empty",
51,"HIPP1677",0,,0.00,"empty",
51,"HIPP1678",0,,0.00,"empty",
51,"HIPP1679",0,,0.00,"empty",
51,"HIPP1680",0,,,"small amt mush",
51,"HIPP1681",0,,0.00,"empty",
51,"HIPP1682",0,,0.00,"empty",
51,"HIPP1683",0,,,"3 copepods; mush",
51,"HIPP1684",0,,,"4 copepods; msuh",
51,"HIPP1685",0,,,"small amt mush (unidentifiable)",
55,"HIPP0005",0,,,"residue of = 3 amphipods",
55,"HIPP0009",0,,,"residue incl remains = 8 amphipods",
55,"HIPP0012",0,,,"1 amphipod (Themisto) + euphausid (8 eyes: 6 Thys) + amphipod remains",
55,"HIPP0013",0,,,"21 euphausids (= 9 Thysanoessa), 1 amphipod + residue incl amphipod + euphausid remains",
55,"HIPP0014",0,,,"1 euphausid + euphausid remains incl 14 eyes",
55,"HIPP0016",0,,,"9 euphausids (6 Thysanoessa) + euphausid residue incl 2 eyes",
55,"HIPP0023",0,,,"6 euphausids (3 Thysanoessa)",
55,"HIPP0024",0,,,"3 euphausids ( 1 Thysanoessa)",
55,"HIPP0025",0,,0.00,"empty",
55,"HIPP0032",0,,2.00,"1 euphausid + small amt residue incl 2 euphausid eyes",
55,"HIPP0033",0,,,"8 euphausids (= 3 Thysanoessa), 1 small amphipod + amphipod residue",
55,"HIPP0035",0,,,"12 euphausids (3 Thysanoessa) + euphausid residue ( 6 eyes)",
55,"HIPP0039",0,,,"9 Thysanoessa",
55,"HIPP0040",0,,,"33 euphausids (= 7 Thysanoessa) + residue of euphausid (19 eyes) + amphipod remains",
55,"HIPP0043",0,,0.00,"empty",
55,"HIPP0052",0,,1.00,"tiny amt residue incl 1 Thysanoessa eye",
55,"HIPP0060",0,,,"35 euphausids (most Thysanoessa), 3 amphipods + residue incl (= 10) amphipod + euphausid remains",
55,"HIPP0065",0,,,"3 Thysanoessa + residue incl amphipod remains",
55,"HIPP0071",0,,,"5 Thysanoessa, 1 amphipod (Themisto) + residue incl amphipod (= 18) + euphausid remains",
55,"HIPP0072",0,,,"3 euphausids ( 1 Thysanoessa) + tiny amt amphipod residue",
55,"HIPP0076",0,,,"15 euphausids (incl Thysanoessa), 2 amphipods",
55,"HIPP0082",0,,,"2 Thysanoessa + remains 2 euphausids",
55,"HIPP0083",0,,,"2 euphausids (= 1 E.vallentini) + residue of euphausids incl 6 eyes",
55,"HIPP0085",0,,,"remains 3 euphausids (2 Thysanoessa)",
55,"HIPP0086",0,,1.00,"6 euphausids + tiny amt residue",
55,"HIPP0092",0,,,"residue of amphipod remains + 2 euphausid eyes",
55,"HIPP0099",0,,,"2 euphausids (= 1 E.vallentini) + a few gastropods",
55,"HIPP0101",0,,0.00,"empty",
55,"HIPP0105",0,,,"stomach v. full: lots of gastropods, 19 euphausids",
55,"HIPP3175",0,,,"4 copepods, 1 Thysanoessa, 1 euphausid + residue: 2 TSTs + euphausids",
55,"HIPP3176",0,,,"1 euphausid, 3 copepods + residue",
55,"HIPP3177",0,,,"1 Thysanoessa, 5 copepods, 1 TST + residue",
55,"HIPP3178",0,,,"4 copepods, 1 TST + residue",
55,"HIPP3179",0,,,"3 copepods, 4 TSTs, residue incl chaetognath",
55,"HIPP3180",0,,,"2 copepods, 4 TSTs + residue",
55,"HIPP3181",0,,,"2 Thysanoessa, 3 copepods, 2 amphipods, 3 TSTs + residue",
55,"HIPP3182",0,,,"1 copepod + residue incl 1 large dark cmpd eye",
55,"HIPP3183",0,,,"1 euphausid + residue incl 1 cmpd eye",
55,"HIPP3184",0,,,"2 euphausids, 1 copepod + residue",
55,"HIPP3185",0,,,"1 copepod + residue incl chaetognath remains + 5 cmpd eyes",
55,"HIPP3186",0,,,"residue incl 14 cmpd eyes, copepod, euphausid + amphipod remains",
55,"HIPP3187",0,,,"residue incl 1 euphausid eye",
55,"HIPP3188",0,,,"1 euphausid + residue",
55,"HIPP3189",0,,,"3 copepods + residue incl 12 euphausid eyes",
55,"HIPP3190",0,,,"1 euphausid, 1 copepod, 1 amphipod + residue incl 10 cmpd eyes",
55,"HIPP3191",0,,0.00,"empty",
55,"HIPP3192",0,,0.00,"empty",
